short_ma,short_ma_length,long_ma,long_ma_length,rsi_length,rsi_threshold,total_final_balance
ema,20,sma,85,14,45,6891824.816614691
ema,55,ema,95,3,25,6891575.83083765
ema,25,sma,65,3,15,6891392.041672
sma,45,ema,80,3,40,6891388.265533824
sma,45,ema,120,14,30,6891165.201639949
ema,30,ema,105,3,30,6890713.718141092
ema,75,sma,90,3,35,6890549.951696135
sma,20,ema,70,3,20,6889758.225130506
ema,45,sma,65,14,20,6889742.163103124
ema,45,sma,65,7,10,6889405.381335294
sma,30,sma,45,3,25,6889373.674138773
sma,10,ema,60,3,45,6889304.180595657
ema,30,ema,240,7,40,6888751.447540149
ema,45,sma,65,14,15,6888479.301672162
ema,45,sma,65,14,10,6888479.301672162
ema,90,sma,100,14,40,6888110.247385649
sma,40,sma,50,14,10,6886967.035896428
ema,10,sma,80,14,40,6886920.021611671
ema,60,sma,75,7,15,6886812.306151606
ema,5,sma,95,7,45,6886669.175219685
sma,40,ema,70,7,35,6886427.986995786
sma,15,sma,80,7,40,6885494.376506304
sma,15,sma,90,3,10,6885268.250566134
ema,15,sma,35,7,40,6884363.771798144
ema,50,sma,55,3,45,6884254.681708141
sma,85,sma,120,3,45,6881991.523862291
sma,95,sma,110,14,45,6881421.681918661
sma,60,sma,75,7,35,6880800.541002478
ema,30,sma,95,7,35,6880456.263594082
sma,75,sma,90,7,10,6880351.902673761
ema,85,sma,100,7,35,6879019.162111691
ema,55,sma,90,14,40,6878604.897286546
ema,30,ema,40,3,20,6877910.2224904
ema,55,sma,90,7,30,6877739.602072956
ema,50,ema,105,3,10,6877128.3713336345
sma,40,ema,105,3,45,6876933.705175388
sma,40,sma,55,14,25,6876449.7725553075
ema,10,ema,65,14,40,6876162.614020453
sma,75,sma,90,14,15,6875688.189695891
sma,25,sma,65,3,20,6873727.463811774
ema,90,sma,100,3,20,6873565.324808427
ema,60,ema,65,3,30,6872543.66149399
ema,15,sma,35,14,35,6872290.71869867
sma,90,ema,240,3,35,6871916.692645321
ema,50,ema,105,3,15,6871191.422306978
sma,10,ema,55,14,35,6871054.740367903
ema,30,ema,240,3,25,6869675.483431063
sma,10,sma,35,3,45,6869594.055635289
ema,10,sma,90,7,45,6869061.424613932
sma,25,sma,65,3,10,6868102.396612916
sma,25,sma,80,14,40,6868090.777442677
sma,10,ema,55,14,25,6866486.3142289985
sma,10,ema,55,14,20,6866234.732830365
sma,10,ema,55,14,15,6866234.732830365
sma,10,ema,55,14,10,6866234.732830365
sma,10,ema,55,14,30,6866026.477412071
ema,30,sma,95,14,40,6865625.625933281
sma,85,sma,120,3,35,6865148.686954279
ema,35,ema,120,3,10,6864990.666357333
ema,80,sma,95,7,40,6864515.454027782
sma,10,ema,55,7,20,6864481.893609085
sma,75,ema,240,3,25,6864101.454583118
sma,35,ema,120,14,35,6864066.128961854
ema,30,ema,40,3,15,6863971.699143391
sma,10,ema,55,7,25,6863475.832125886
sma,10,ema,55,7,15,6863312.38067644
sma,90,ema,240,3,45,6863035.317920951
ema,35,ema,120,3,15,6862893.362885244
sma,20,ema,110,3,15,6862824.022014567
sma,40,ema,105,3,40,6862633.160265276
ema,50,sma,90,3,20,6862624.691762887
sma,25,sma,40,3,30,6862295.9865024695
ema,50,ema,80,3,10,6862126.870179178
ema,30,sma,95,7,30,6861856.310311886
sma,15,ema,35,7,15,6861598.006648318
sma,10,ema,55,7,10,6861447.264037132
sma,60,sma,80,14,25,6861312.052911596
sma,75,sma,90,14,10,6860179.0447766
sma,30,sma,70,14,40,6859139.967361471
sma,5,sma,60,3,40,6858209.057991784
ema,30,sma,95,14,35,6857706.855546282
ema,15,sma,25,3,10,6857389.229031822
ema,70,ema,80,3,25,6857045.7243151935
sma,25,ema,75,3,20,6855231.124238711
sma,70,ema,240,7,10,6855160.514658343
ema,35,sma,55,14,30,6854312.38223686
sma,60,ema,120,7,15,6853279.970785964
sma,15,sma,35,3,35,6853168.467391747
ema,80,ema,105,14,35,6852522.550050016
ema,30,sma,95,14,30,6852316.829913067
sma,10,ema,55,7,30,6851781.398980606
ema,45,sma,90,3,20,6850390.886160023
sma,15,sma,30,3,40,6849161.441820563
sma,5,sma,90,3,45,6849080.341653814
ema,90,sma,100,14,45,6847840.972879647
sma,10,ema,70,3,40,6846421.367290548
sma,40,sma,45,3,25,6844381.989583121
sma,55,sma,80,3,45,6844159.518926157
sma,50,sma,85,3,20,6844076.672879433
sma,70,ema,240,7,15,6842794.618130394
sma,35,sma,50,7,20,6842589.951212563
sma,5,sma,15,3,20,6842518.994662536
ema,35,ema,45,3,25,6842495.781159028
sma,15,sma,40,7,40,6841018.015780701
sma,40,sma,70,3,40,6839486.012869485
ema,45,sma,80,7,30,6839210.322339376
ema,20,sma,65,3,15,6838636.730416674
sma,25,sma,80,14,45,6836772.828294801
ema,90,sma,100,7,35,6835067.194930738
sma,40,sma,85,7,45,6834461.808941586
sma,90,ema,240,3,40,6834173.038781077
sma,95,ema,240,7,10,6833531.6508874735
ema,70,sma,105,3,40,6833144.266797766
sma,65,ema,100,14,25,6832044.909593338
ema,75,ema,110,7,35,6831412.399404231
ema,65,ema,70,7,40,6831273.719388911
ema,35,ema,45,3,35,6830995.668393277
ema,25,sma,70,3,30,6829698.796820565
sma,20,ema,60,7,35,6829599.9705046555
ema,15,ema,60,14,40,6829131.091696731
sma,95,sma,110,3,10,6829104.942761426
sma,75,ema,120,14,10,6828570.245212982
sma,40,sma,65,7,25,6828361.116024593
sma,80,sma,90,7,35,6828039.703921982
sma,75,ema,120,14,15,6827315.021408634
sma,30,sma,90,3,15,6827173.939095743
ema,30,ema,105,3,35,6826862.085136602
ema,35,sma,50,3,30,6826757.571130558
ema,80,ema,105,14,40,6826736.624480978
ema,65,ema,80,3,25,6826610.66590439
sma,65,sma,75,3,10,6825188.078130548
sma,45,ema,80,7,20,6824908.946855545
sma,20,ema,80,3,10,6824444.638244386
ema,35,ema,45,3,30,6823943.413795369
ema,5,ema,80,7,30,6823921.523371982
ema,35,ema,85,3,40,6823852.757521714
ema,70,sma,105,3,20,6823298.187868333
sma,5,sma,15,3,35,6822861.847507075
ema,55,ema,95,3,30,6821968.391653113
sma,45,ema,75,3,35,6821701.224531316
sma,45,sma,80,7,15,6821670.73013541
sma,60,sma,80,14,20,6818212.788585779
sma,25,sma,95,14,35,6818119.351329804
sma,45,sma,75,7,30,6817532.530789268
sma,10,ema,45,14,35,6817378.508790326
sma,45,sma,80,14,20,6817228.419807786
ema,40,sma,55,14,45,6816971.141319499
sma,10,ema,45,14,30,6816943.288849465
sma,15,sma,60,14,45,6816923.2177920155
sma,10,ema,45,14,25,6816901.6031076005
sma,10,ema,45,14,10,6816639.779525705
sma,10,ema,45,14,15,6816639.779525705
sma,10,ema,45,14,20,6816639.779525705
sma,95,ema,240,14,15,6816338.364090193
sma,65,sma,75,7,40,6816253.652849148
sma,70,sma,90,14,15,6816076.649048951
sma,95,ema,240,14,10,6815919.358140006
ema,70,ema,80,3,30,6815873.309678656
sma,60,sma,80,14,30,6815860.240114199
sma,35,sma,50,7,15,6815600.270786812
ema,20,ema,50,7,25,6815522.95304077
sma,60,sma,80,14,15,6814032.527029015
sma,40,sma,55,7,15,6814006.8585323775
ema,25,ema,35,7,45,6814003.524913098
ema,35,ema,120,3,20,6813983.333702026
sma,40,sma,70,3,45,6813887.685175558
ema,20,ema,50,14,35,6813618.813096647
ema,20,ema,50,14,30,6812832.665657458
ema,20,ema,50,14,15,6812832.303116213
ema,20,ema,50,14,25,6812832.303116213
ema,20,ema,50,14,10,6812832.303116213
ema,20,ema,50,14,20,6812832.303116213
ema,60,ema,70,3,30,6812799.3782015
ema,20,ema,50,7,15,6812037.1459397245
ema,20,ema,50,7,10,6811882.119141978
ema,70,ema,120,14,45,6811804.928733454
ema,20,ema,50,7,20,6811372.767565767
ema,55,sma,85,3,25,6811156.563421247
ema,5,ema,80,7,35,6810949.966738137
ema,15,sma,60,3,15,6808951.6032350445
ema,30,sma,80,3,10,6808666.51064916
ema,25,ema,45,3,25,6808627.14470478
sma,35,sma,50,3,10,6807559.412344484
sma,10,sma,50,3,40,6807465.91325529
ema,10,sma,60,7,45,6807176.959952672
ema,10,ema,65,14,35,6806700.898392186
ema,35,sma,80,7,40,6806498.340650793
sma,40,sma,45,14,10,6805068.559195506
sma,15,sma,60,14,40,6805029.094261509
sma,60,sma,80,14,10,6804876.093220813
sma,10,ema,75,3,15,6804215.795019161
sma,5,ema,75,3,20,6803544.63017446
ema,30,ema,55,3,40,6802886.659180912
ema,50,ema,105,3,20,6802469.242303273
ema,15,sma,85,7,35,6801802.391272412
sma,15,ema,50,3,15,6801703.286361486
ema,30,sma,35,7,45,6801041.289133824
ema,65,sma,75,3,45,6800600.89767822
ema,15,sma,85,7,40,6800592.174678039
ema,15,ema,40,7,35,6800406.902607233
sma,45,sma,75,7,25,6798886.238958776
sma,45,sma,65,7,15,6798763.440691386
sma,40,sma,60,3,25,6798216.74047214
sma,20,ema,45,7,35,6798102.396213259
sma,25,sma,70,7,35,6797859.519670005
sma,25,sma,95,7,30,6796893.551748261
ema,85,sma,105,7,40,6796889.911698634
sma,5,ema,75,14,30,6796336.077068423
ema,15,sma,85,7,30,6795308.008705773
sma,5,sma,90,3,40,6794909.125506697
sma,95,ema,240,7,25,6794882.037364285
ema,85,sma,95,7,35,6794571.572546791
ema,15,sma,85,7,25,6794375.565871419
sma,20,sma,55,7,30,6794301.71824287
sma,5,ema,100,7,40,6794202.450543679
ema,40,ema,110,3,10,6793776.656693094
ema,15,ema,50,14,40,6793604.815830466
sma,45,sma,80,7,10,6792917.482503751
ema,60,sma,70,3,10,6792504.6949030645
sma,50,sma,100,14,35,6792142.433180017
sma,70,sma,90,14,10,6791181.724212575
sma,30,sma,65,7,20,6789638.815092627
sma,35,sma,55,7,40,6788784.581296009
sma,45,sma,65,14,45,6788075.533096571
sma,45,sma,80,3,30,6787869.874939363
sma,10,sma,60,7,25,6787535.64772273
ema,15,ema,60,3,20,6787406.924778819
sma,25,ema,60,3,40,6787326.287320314
sma,95,ema,240,7,15,6787251.121057175
sma,5,ema,75,14,25,6786953.568695808
ema,40,ema,110,3,15,6786676.298652618
ema,60,sma,75,3,10,6786503.302087594
sma,95,ema,240,3,10,6786392.073196581
ema,15,ema,60,3,15,6785516.96413827
ema,25,ema,30,14,45,6784500.290325433
ema,75,ema,110,7,40,6782278.352611454
ema,75,sma,110,7,30,6781662.821741329
ema,60,ema,75,7,40,6781462.213957945
ema,60,sma,75,7,25,6780990.221314551
ema,65,ema,110,3,35,6780762.331069952
ema,50,ema,75,3,30,6780045.180026869
sma,15,sma,85,7,40,6779550.637294645
ema,45,ema,80,3,40,6779224.57266461
ema,30,ema,240,7,35,6778578.651538473
sma,5,ema,75,7,25,6777173.759087265
sma,10,sma,60,7,15,6776736.799171066
sma,10,sma,60,7,20,6776374.484373391
sma,10,sma,60,14,30,6776238.437628463
sma,45,sma,80,14,15,6776158.236727938
ema,30,ema,240,7,30,6775966.922119573
sma,10,sma,60,7,10,6775929.564223551
sma,5,ema,75,7,20,6775878.608513996
ema,30,sma,80,3,15,6775863.124253358
sma,10,sma,60,14,25,6775841.053536549
sma,10,sma,60,14,20,6775801.313405628
sma,10,sma,60,14,10,6775801.313405628
sma,10,sma,60,14,15,6775801.313405628
sma,10,sma,60,14,35,6775594.548443649
sma,5,ema,75,7,15,6775423.125848511
sma,5,ema,75,7,10,6775392.38791716
sma,5,ema,75,14,20,6775322.4437390575
sma,5,ema,75,14,15,6775313.8757518055
sma,5,ema,75,14,10,6775269.560228077
ema,65,ema,120,14,45,6774917.521076554
ema,65,sma,75,3,40,6774751.494904072
ema,25,ema,40,3,45,6772395.657302394
sma,20,ema,75,3,10,6772261.004340406
ema,15,sma,60,3,30,6772110.864304905
sma,70,sma,90,3,10,6771576.79715103
sma,95,ema,240,3,20,6771498.298041423
sma,10,ema,65,7,30,6771154.466975595
ema,85,sma,95,7,40,6770288.748186516
sma,45,sma,80,14,10,6769952.57571086
sma,95,ema,240,14,20,6769790.783424246
sma,15,ema,35,7,45,6769653.91883135
ema,80,sma,95,7,35,6769032.2024327265
ema,30,sma,80,3,20,6768919.799610221
ema,90,sma,110,7,40,6767601.579574491
sma,70,ema,240,7,20,6766135.741080473
sma,15,ema,35,7,25,6766067.659124298
sma,5,ema,85,7,45,6764463.463200372
sma,95,ema,240,14,25,6762726.593683937
ema,15,ema,45,3,30,6762152.121796041
ema,35,ema,240,3,45,6760569.382743579
ema,50,sma,80,14,45,6760095.135458597
ema,65,ema,120,7,15,6759584.5761738885
ema,15,sma,60,3,10,6758459.051283307
ema,35,ema,240,7,45,6758372.032614492
ema,40,sma,85,3,35,6758279.358777495
sma,20,ema,85,14,30,6757630.078409003
sma,20,ema,85,14,10,6757447.135569812
sma,20,ema,85,14,15,6757446.855203762
ema,35,sma,95,3,15,6757425.118051283
sma,20,ema,85,14,25,6757413.4532301
sma,20,ema,85,14,20,6757381.012302957
ema,65,ema,120,7,10,6757131.887457679
ema,65,ema,120,14,30,6755462.9511259
sma,40,sma,50,3,25,6755356.21949717
ema,65,sma,75,3,35,6755033.173077474
sma,40,ema,80,3,20,6754260.390089217
sma,20,ema,85,7,10,6753926.476508376
ema,35,sma,95,3,20,6753752.519644937
ema,25,sma,70,3,25,6752676.769489961
ema,65,ema,120,14,15,6752607.707976297
ema,65,ema,120,14,10,6752607.707976297
ema,65,ema,120,14,20,6752607.707976297
ema,65,ema,120,14,25,6752359.540956355
sma,90,sma,95,14,20,6752317.18596679
ema,10,sma,20,3,35,6750656.328523366
ema,35,ema,240,3,40,6750331.941741721
sma,50,ema,105,14,40,6750117.831469514
sma,65,sma,240,7,45,6749526.708010855
sma,45,sma,85,7,25,6749479.672933864
sma,50,ema,100,14,45,6748505.368607458
sma,20,sma,30,7,15,6747687.317782303
ema,25,ema,35,14,45,6747659.528448825
ema,35,sma,95,3,25,6744662.283526873
ema,45,ema,100,3,30,6743447.198766866
sma,45,ema,120,14,45,6743014.327045108
sma,15,ema,110,3,25,6742089.213531419
ema,5,sma,80,7,45,6741175.982003779
sma,15,sma,65,7,35,6740239.842749323
sma,35,sma,80,7,20,6739665.606291277
sma,95,ema,240,14,30,6739235.328159238
ema,65,ema,120,3,10,6738993.017069155
ema,40,ema,80,3,10,6737742.928675119
ema,85,sma,95,7,30,6737709.806887468
ema,35,sma,95,3,10,6737462.108125216
sma,15,sma,45,7,30,6737385.412940715
sma,75,sma,90,7,35,6735656.954603041
ema,50,ema,75,3,20,6735238.09349509
sma,60,sma,85,14,30,6735127.175882042
sma,10,sma,45,14,45,6735097.806440482
sma,15,sma,85,3,20,6734524.580361903
sma,20,ema,85,7,15,6734116.980430616
sma,35,ema,90,3,30,6734103.895458326
ema,65,ema,110,3,40,6734018.042462251
sma,5,sma,45,3,45,6732317.006055475
sma,40,sma,60,7,15,6731492.704520579
sma,15,ema,120,7,15,6730891.268841746
sma,15,ema,110,3,15,6730121.008036256
ema,25,sma,70,3,15,6730117.658475341
sma,35,sma,85,3,30,6730037.414982144
sma,15,sma,80,3,45,6729931.821256065
ema,75,ema,100,3,45,6728702.109727968
ema,80,sma,105,3,35,6728033.607927065
ema,25,sma,70,3,20,6727479.947549943
ema,30,ema,95,3,45,6727292.428767078
ema,5,sma,30,3,20,6726176.436010554
sma,75,ema,240,3,30,6725773.56732403
sma,25,ema,85,14,35,6725026.227503647
sma,10,sma,35,3,30,6724798.32927844
ema,5,sma,30,3,15,6724139.80837131
ema,65,ema,80,3,30,6722526.264909623
sma,20,sma,50,3,20,6722428.094083043
ema,50,ema,75,3,25,6722357.705093471
ema,75,sma,110,7,35,6722282.41526
sma,95,ema,240,3,15,6721531.135726486
ema,70,sma,105,3,15,6721263.024176351
ema,55,ema,65,3,35,6721102.355142278
sma,40,sma,90,7,40,6720958.455552749
ema,35,sma,50,3,20,6720812.040773776
ema,35,ema,80,3,10,6720441.470352894
ema,35,ema,110,7,35,6719266.850865687
sma,15,sma,65,7,30,6718842.792861658
ema,50,ema,120,3,25,6718329.578210277
sma,15,ema,120,14,40,6718037.09273735
ema,70,ema,240,7,30,6718021.810570996
ema,15,sma,50,3,45,6717914.392351902
ema,25,sma,240,3,25,6717404.719191025
sma,15,ema,120,14,25,6717017.455584657
sma,15,ema,120,14,35,6716967.270025716
sma,15,ema,120,14,30,6716930.568784459
sma,20,sma,30,3,30,6716927.823033628
ema,60,sma,75,7,35,6716869.94152235
sma,15,ema,120,7,10,6716529.261763875
sma,15,ema,120,14,20,6716526.840513323
sma,15,ema,120,14,10,6716526.840513323
sma,15,ema,120,14,15,6716526.840513323
sma,75,ema,240,3,35,6716508.726335723
ema,30,ema,95,3,40,6716277.637375775
ema,65,ema,85,3,30,6715808.816711049
sma,5,sma,95,14,40,6715443.540032009
sma,45,ema,120,14,25,6714869.462839153
sma,80,sma,240,7,20,6714678.979668383
ema,65,ema,75,14,45,6714362.410223348
sma,15,ema,120,14,45,6712768.3273904715
ema,15,ema,50,14,45,6712048.9941863185
sma,25,sma,240,3,10,6710438.220888211
ema,50,ema,105,14,40,6709956.676040043
ema,30,ema,105,3,20,6709913.667966693
ema,35,ema,110,7,40,6709469.664884065
sma,15,sma,60,14,35,6709119.21738059
ema,25,sma,240,3,20,6708292.589166533
ema,20,sma,65,3,10,6705869.109067802
ema,40,ema,70,3,45,6703676.2571173115
sma,50,ema,95,14,25,6703478.283339788
sma,60,ema,110,3,20,6703420.31525569
sma,10,ema,65,7,25,6703398.198246657
ema,15,sma,60,14,35,6702976.159337086
sma,25,ema,85,7,20,6702890.9174598
sma,35,sma,50,3,25,6702101.195608133
ema,75,sma,95,14,35,6701839.274808496
ema,10,ema,85,7,45,6701796.776181991
sma,25,ema,85,7,10,6701184.694558578
ema,75,ema,110,7,45,6700648.007555152
sma,10,ema,65,3,35,6700640.026670271
ema,15,sma,60,14,30,6700376.311682505
ema,70,ema,240,7,45,6700325.625444943
ema,30,ema,35,7,25,6700278.353868735
ema,20,sma,30,7,40,6699858.101226038
ema,30,ema,35,7,20,6699775.271088834
ema,15,sma,60,14,25,6699525.819050352
ema,70,ema,240,7,40,6699436.336447722
ema,15,sma,60,14,15,6699319.136775201
ema,15,sma,60,14,10,6699319.136775201
ema,15,sma,60,14,20,6699319.136775201
ema,15,sma,60,7,10,6699294.6703485595
ema,80,sma,95,14,40,6699281.547898002
sma,15,sma,60,14,25,6698528.789503064
ema,75,sma,95,14,30,6698455.091482142
sma,10,ema,65,7,20,6698060.783976416
ema,5,sma,100,3,45,6697930.486854676
ema,60,sma,90,7,20,6697678.00858659
ema,15,sma,35,7,25,6697480.424910523
ema,60,sma,90,14,25,6697458.17329941
ema,15,sma,60,7,15,6697419.6651956085
sma,15,sma,30,3,45,6696901.333397746
sma,25,ema,85,7,15,6696896.21334799
ema,15,sma,35,14,30,6695713.744770687
ema,35,ema,45,3,15,6695098.245503319
ema,60,sma,90,7,10,6695027.626727841
sma,40,sma,45,7,35,6694599.8267873
ema,15,sma,35,14,25,6694506.409477147
ema,15,sma,35,14,20,6694493.843051103
ema,15,sma,35,14,10,6694478.209474824
ema,15,sma,35,14,15,6694478.209474824
ema,15,sma,35,7,10,6694311.358522539
ema,70,ema,240,7,35,6693966.257334303
ema,60,sma,90,14,20,6693923.368303485
sma,10,ema,65,14,35,6693879.441571795
sma,10,ema,65,7,15,6693866.414593652
ema,60,sma,90,14,15,6693856.053619985
ema,60,sma,90,14,10,6693856.053619985
ema,15,sma,35,7,20,6693841.910254382
sma,25,ema,85,14,15,6693253.35825426
sma,25,ema,85,14,10,6693178.286669934
ema,50,ema,85,3,35,6692702.761254892
ema,30,ema,35,14,45,6692582.021575114
sma,10,ema,65,7,10,6692014.158065418
sma,10,ema,65,14,30,6691943.769535779
sma,10,ema,65,14,25,6691811.177026427
ema,15,sma,35,7,15,6691780.835282642
sma,10,ema,65,14,10,6691488.868495277
sma,10,ema,65,14,20,6691488.868495277
sma,10,ema,65,14,15,6691488.868495277
sma,85,sma,110,7,10,6691334.993990146
ema,5,sma,100,3,35,6691161.240476463
sma,25,ema,85,14,20,6690793.754518069
ema,75,sma,95,14,25,6690729.952164131
sma,15,sma,60,14,15,6690492.041778592
sma,15,sma,60,14,10,6690485.433356297
sma,15,sma,60,14,20,6690475.452424952
ema,30,ema,55,3,35,6690223.272905025
ema,65,ema,75,14,40,6689809.320098728
sma,15,sma,60,14,30,6689670.487060478
sma,25,ema,85,14,30,6689529.57436185
sma,15,sma,75,7,30,6689266.260698299
ema,30,ema,35,14,40,6688936.923788261
ema,30,ema,35,7,15,6688533.951135362
ema,30,ema,35,7,10,6688489.658247258
ema,30,ema,35,14,15,6688377.588880804
ema,30,ema,35,14,10,6688377.588880804
ema,30,ema,35,14,20,6688377.588880804
ema,30,ema,35,14,25,6688377.588880804
ema,15,ema,55,3,30,6688312.392255866
ema,5,sma,100,3,40,6687525.039347491
ema,30,ema,35,14,35,6687442.847578681
ema,30,ema,35,14,30,6687320.457470377
ema,55,ema,100,14,45,6685737.656061018
ema,60,sma,90,7,15,6685380.940930612
sma,5,ema,100,3,45,6684864.911077211
sma,30,sma,95,7,45,6683753.867111201
ema,35,ema,45,3,10,6683113.944500243
ema,15,ema,60,3,10,6683004.226790434
ema,40,ema,110,3,20,6682929.78568077
sma,45,ema,90,7,40,6682532.898884027
ema,30,ema,105,3,15,6682170.244272992
sma,60,sma,95,7,45,6681746.9396945
sma,60,sma,85,14,25,6681727.032179326
sma,60,ema,105,14,20,6681537.106961059
sma,45,ema,120,14,20,6681511.806651999
ema,15,ema,50,3,30,6681214.903987045
ema,15,ema,60,7,35,6681123.195958821
ema,5,sma,90,7,35,6680974.020405812
ema,15,ema,60,7,30,6680972.619884569
sma,35,sma,50,3,15,6680967.406984482
ema,15,ema,60,7,40,6680371.707039388
sma,25,sma,240,3,20,6680301.813345513
ema,15,ema,60,7,15,6680046.006100815
ema,15,ema,60,7,10,6679989.658417844
ema,15,ema,60,14,30,6679979.796296514
ema,15,ema,60,14,10,6679979.796296514
ema,15,ema,60,14,15,6679979.796296514
ema,15,ema,60,14,20,6679979.796296514
ema,15,ema,60,14,25,6679979.796296514
ema,15,ema,60,7,25,6679846.144493367
ema,15,ema,60,7,20,6679385.298948821
ema,15,ema,60,14,35,6679165.956205033
ema,40,sma,95,3,20,6678360.525795156
sma,50,ema,95,14,30,6678142.865406436
ema,5,sma,90,7,30,6677897.752433863
sma,85,sma,120,3,20,6677215.896735904
ema,50,sma,85,14,40,6677072.40294009
sma,20,sma,30,3,35,6676716.845445281
ema,75,sma,110,7,40,6675695.432575985
ema,5,sma,90,7,40,6675270.443302177
sma,60,ema,105,3,40,6674760.086604799
ema,45,sma,65,7,25,6674473.047991038
sma,80,sma,85,7,30,6674008.111826533
sma,25,ema,85,14,25,6673978.405658083
ema,15,ema,55,3,25,6673809.530204333
sma,20,sma,30,7,25,6673366.198695281
ema,65,ema,85,3,15,6672050.773281492
sma,25,ema,35,14,20,6670122.963586662
sma,60,ema,105,14,15,6669147.165904056
sma,35,sma,80,7,15,6669026.569730914
ema,30,sma,95,7,45,6668636.457083267
ema,60,sma,65,7,10,6668455.412830909
sma,25,sma,240,3,15,6668074.551337115
ema,40,ema,110,3,25,6667058.253308583
sma,35,ema,120,7,15,6666408.794941471
ema,45,ema,95,14,45,6665019.638227743
ema,5,sma,30,7,30,6664725.787987317
ema,50,ema,90,7,40,6664705.382387202
ema,5,sma,30,7,25,6663939.230451737
sma,5,sma,30,3,15,6663241.337534511
sma,50,sma,65,7,10,6662198.287909286
sma,20,ema,70,3,45,6661979.739450935
ema,75,ema,105,14,40,6661546.2583694
